No.Manifiesto,CodCliente,NomCliente,FechDocumento,DocTotal,NumLinea,ItemCode,Dscription,Cantidad,Precio,Subtotal,SubTotal09,Peso,Ciudad,TipoCliente
40348271,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,43.92,1,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,3,2.55,7.65,7.65,3,GUAYAQUIL,TPP
40348291,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,3.07,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1.7,1.61,2.737,2.737,1.7,GUAYAQUIL,TPP
40348314,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,5.05,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1.2,1.61,1.932,1.932,1.2,GUAYAQUIL,TPP
40348314,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,5.05,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.6,1.61,2.576,2.576,1.6,GUAYAQUIL,TPP
40348290,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,3.61,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,2,1.61,3.22,3.22,2,GUAYAQUIL,TPP
40348292,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,13.06,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2.4,1.61,3.864,3.864,2.4,GUAYAQUIL,TPP
40348292,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,13.06,2,201460008,Fármacos caducados o fuera de especificaciones,1.1,2.55,2.805,2.805,1.1,GUAYAQUIL,TPP
40348292,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,13.06,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,3.1,1.61,4.991,4.991,3.1,GUAYAQUIL,TPP
40348317,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,7.39,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.4,1.61,2.254,2.254,1.4,GUAYAQUIL,TPP
40348317,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,7.39,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,2.7,1.61,4.347,4.347,2.7,GUAYAQUIL,TPP
40348308,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,17.54,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,6.4,1.61,10.304,10.304,6.4,GUAYAQUIL,TPP
40348308,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,17.54,1,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,2.1,2.55,5.355,5.355,2.1,GUAYAQUIL,TPP
40348289,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,4.5,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1.2,1.61,1.932,1.932,1.2,GUAYAQUIL,TPP
40348289,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,4.5,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.3,1.61,2.093,2.093,1.3,GUAYAQUIL,TPP
40348315,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,3.61,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.2,1.61,1.932,1.932,1.2,GUAYAQUIL,TPP
40348315,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,3.61,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,0.8,1.61,1.288,1.288,0.8,GUAYAQUIL,TPP
40348316,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,2.89,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1.6,1.61,2.576,2.576,1.6,GUAYAQUIL,TPP
40348293,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,19.66,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,9.6,1.61,15.456,15.456,9.6,GUAYAQUIL,TPP
40348293,C0968594650001,COORDINACION ZONAL 8-SALUD,18/3/2021,19.66,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.3,1.61,2.093,2.093,1.3,GUAYAQUIL,TPP
40348613,C0968594650001,COORDINACION ZONAL 8-SALUD,19/3/2021,26.57,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,14.1,1.61,22.701,22.701,14.1,GUAYAQUIL,TPP
40348613,C0968594650001,COORDINACION ZONAL 8-SALUD,19/3/2021,26.57,1,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,0.4,2.55,1.02,1.02,0.4,GUAYAQUIL,TPP
40348634,C0968594650001,COORDINACION ZONAL 8-SALUD,19/3/2021,25.24,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,3.9,1.61,6.279,6.279,3.9,GUAYAQUIL,TPP
40348634,C0968594650001,COORDINACION ZONAL 8-SALUD,19/3/2021,25.24,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,10.1,1.61,16.261,16.261,10.1,GUAYAQUIL,TPP
40348649,C0968594650001,COORDINACION ZONAL 8-SALUD,19/3/2021,2.34,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.3,1.61,2.093,2.093,1.3,GUAYAQUIL,TPP
40348648,C0968594650001,COORDINACION ZONAL 8-SALUD,19/3/2021,11.36,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,6.3,1.61,10.143,10.143,6.3,GUAYAQUIL,TPP
40348853,C0968594650001,COORDINACION ZONAL 8-SALUD,20/3/2021,35.26,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,1.8,2.55,4.59,4.59,1.8,GUAYAQUIL,TPP
40348853,C0968594650001,COORDINACION ZONAL 8-SALUD,20/3/2021,35.26,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,16.7,1.61,26.887,26.887,16.7,GUAYAQUIL,TPP
40348854,C0968594650001,COORDINACION ZONAL 8-SALUD,20/3/2021,32.64,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2,1.61,3.22,3.22,2,GUAYAQUIL,TPP
40348854,C0968594650001,COORDINACION ZONAL 8-SALUD,20/3/2021,32.64,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,14.2,1.61,22.862,22.862,14.2,GUAYAQUIL,TPP
40348854,C0968594650001,COORDINACION ZONAL 8-SALUD,20/3/2021,32.64,2,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,1.2,2.55,3.06,3.06,1.2,GUAYAQUIL,TPP
40348908,C0968594650001,COORDINACION ZONAL 8-SALUD,21/3/2021,23.17,1,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,4.2,2.55,10.71,10.71,4.2,GUAYAQUIL,TPP
40348908,C0968594650001,COORDINACION ZONAL 8-SALUD,21/3/2021,23.17,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,6.2,1.61,9.982,9.982,6.2,GUAYAQUIL,TPP
40348907,C0968594650001,COORDINACION ZONAL 8-SALUD,21/3/2021,16.41,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,6.9,1.61,11.109,11.109,6.9,GUAYAQUIL,TPP
40348907,C0968594650001,COORDINACION ZONAL 8-SALUD,21/3/2021,16.41,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2.2,1.61,3.542,3.542,2.2,GUAYAQUIL,TPP
40349026,C0968594650001,COORDINACION ZONAL 8-SALUD,22/3/2021,20.62,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,10.8,1.61,17.388,17.388,10.8,GUAYAQUIL,TPP
40349026,C0968594650001,COORDINACION ZONAL 8-SALUD,22/3/2021,20.62,1,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,0.4,2.55,1.02,1.02,0.4,GUAYAQUIL,TPP
40349037,C0968594650001,COORDINACION ZONAL 8-SALUD,22/3/2021,1.8,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1,1.61,1.61,1.61,1,GUAYAQUIL,TPP
40349036,C0968594650001,COORDINACION ZONAL 8-SALUD,22/3/2021,2.71,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1.5,1.61,2.415,2.415,1.5,GUAYAQUIL,TPP
40348972,C0968594650001,COORDINACION ZONAL 8-SALUD,22/3/2021,27.32,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,14.2,1.61,22.862,22.862,14.2,GUAYAQUIL,TPP
40348972,C0968594650001,COORDINACION ZONAL 8-SALUD,22/3/2021,27.32,1,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,0.6,2.55,1.53,1.53,0.6,GUAYAQUIL,TPP
40349250,C0968594650001,COORDINACION ZONAL 8-SALUD,23/3/2021,34.41,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,6.8,1.61,10.948,10.948,6.8,GUAYAQUIL,TPP
40349250,C0968594650001,COORDINACION ZONAL 8-SALUD,23/3/2021,34.41,1,201460004,Fluidos corporales.,6.3,2.55,16.065,16.065,6.3,GUAYAQUIL,TPP
40349250,C0968594650001,COORDINACION ZONAL 8-SALUD,23/3/2021,34.41,2,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2.3,1.61,3.703,3.703,2.3,GUAYAQUIL,TPP
40349251,C0968594650001,COORDINACION ZONAL 8-SALUD,23/3/2021,3.79,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,2.1,1.61,3.381,3.381,2.1,GUAYAQUIL,TPP
40349536,C0968594650001,COORDINACION ZONAL 8-SALUD,24/3/2021,63.11,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,21.3,1.61,34.293,34.293,21.3,GUAYAQUIL,TPP
40349536,C0968594650001,COORDINACION ZONAL 8-SALUD,24/3/2021,63.11,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,13.7,1.61,22.057,22.057,13.7,GUAYAQUIL,TPP
40349554,C0968594650001,COORDINACION ZONAL 8-SALUD,24/3/2021,11.37,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,3.8,1.61,6.118,6.118,3.8,GUAYAQUIL,TPP
40349554,C0968594650001,COORDINACION ZONAL 8-SALUD,24/3/2021,11.37,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2.5,1.61,4.025,4.025,2.5,GUAYAQUIL,TPP
40349561,C0968594650001,COORDINACION ZONAL 8-SALUD,24/3/2021,3.96,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,2.2,1.61,3.542,3.542,2.2,GUAYAQUIL,TPP
40349553,C0968594650001,COORDINACION ZONAL 8-SALUD,24/3/2021,7.57,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,4.2,1.61,6.762,6.762,4.2,GUAYAQUIL,TPP
40349555,C0968594650001,COORDINACION ZONAL 8-SALUD,24/3/2021,32.86,0,201460003,Sangre sus derivados e insumos usados para procedimientos de análisis y administración,3.5,2.55,8.925,8.925,3.5,GUAYAQUIL,TPP
40349555,C0968594650001,COORDINACION ZONAL 8-SALUD,24/3/2021,32.86,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,8.1,1.61,13.041,13.041,8.1,GUAYAQUIL,TPP
40349555,C0968594650001,COORDINACION ZONAL 8-SALUD,24/3/2021,32.86,2,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,1.5,2.55,3.825,3.825,1.5,GUAYAQUIL,TPP
40349555,C0968594650001,COORDINACION ZONAL 8-SALUD,24/3/2021,32.86,3,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2.2,1.61,3.542,3.542,2.2,GUAYAQUIL,TPP
40349552,C0968594650001,COORDINACION ZONAL 8-SALUD,24/3/2021,6.32,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,3.5,1.61,5.635,5.635,3.5,GUAYAQUIL,TPP
40349560,C0968594650001,COORDINACION ZONAL 8-SALUD,24/3/2021,11.36,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,4.2,1.61,6.762,6.762,4.2,GUAYAQUIL,TPP
40349560,C0968594650001,COORDINACION ZONAL 8-SALUD,24/3/2021,11.36,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2.1,1.61,3.381,3.381,2.1,GUAYAQUIL,TPP
40349830,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,1.98,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1.1,1.61,1.771,1.771,1.1,GUAYAQUIL,TPP
40349779,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,2.16,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1.2,1.61,1.932,1.932,1.2,GUAYAQUIL,TPP
40349793,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,38.46,2,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1,1.61,1.61,1.61,1,GUAYAQUIL,TPP
40349811,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,7.03,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1.8,1.61,2.898,2.898,1.8,GUAYAQUIL,TPP
40349811,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,7.03,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2.1,1.61,3.381,3.381,2.1,GUAYAQUIL,TPP
40349793,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,38.46,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,18.9,1.61,30.429,30.429,18.9,GUAYAQUIL,TPP
40349793,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,38.46,1,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,0.9,2.55,2.295,2.295,0.9,GUAYAQUIL,TPP
40349831,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,7.21,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,3.2,1.61,5.152,5.152,3.2,GUAYAQUIL,TPP
40349831,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,7.21,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,0.8,1.61,1.288,1.288,0.8,GUAYAQUIL,TPP
40349810,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,17.32,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,2.1,1.61,3.381,3.381,2.1,GUAYAQUIL,TPP
40349810,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,17.32,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,7.5,1.61,12.075,12.075,7.5,GUAYAQUIL,TPP
40349780,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,3.79,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,0.9,1.61,1.449,1.449,0.9,GUAYAQUIL,TPP
40349780,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,3.79,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1.2,1.61,1.932,1.932,1.2,GUAYAQUIL,TPP
40349778,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,5.59,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,2.1,1.61,3.381,3.381,2.1,GUAYAQUIL,TPP
40349778,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,5.59,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1,1.61,1.61,1.61,1,GUAYAQUIL,TPP
40349809,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,6.32,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,2.5,1.61,4.025,4.025,2.5,GUAYAQUIL,TPP
40349809,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,6.32,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1,1.61,1.61,1.61,1,GUAYAQUIL,TPP
40349791,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,54.39,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,11.3,1.61,18.193,18.193,11.3,GUAYAQUIL,TPP
40349791,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,54.39,1,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,4.9,2.55,12.495,12.495,4.9,GUAYAQUIL,TPP
40349791,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,54.39,2,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,11.1,1.61,17.871,17.871,11.1,GUAYAQUIL,TPP
40349812,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,5.05,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,0.8,1.61,1.288,1.288,0.8,GUAYAQUIL,TPP
40349812,C0968594650001,COORDINACION ZONAL 8-SALUD,25/3/2021,5.05,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2,1.61,3.22,3.22,2,GUAYAQUIL,TPP
40350196,C0968594650001,COORDINACION ZONAL 8-SALUD,26/3/2021,16.41,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,9.1,1.61,14.651,14.651,9.1,GUAYAQUIL,TPP
40350129,C0968594650001,COORDINACION ZONAL 8-SALUD,26/3/2021,57.69,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,27.2,1.61,43.792,43.792,27.2,GUAYAQUIL,TPP
40350129,C0968594650001,COORDINACION ZONAL 8-SALUD,26/3/2021,57.69,1,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,1.7,2.55,4.335,4.335,1.7,GUAYAQUIL,TPP
40350129,C0968594650001,COORDINACION ZONAL 8-SALUD,26/3/2021,57.69,2,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2.1,1.61,3.381,3.381,2.1,GUAYAQUIL,TPP
40350151,C0968594650001,COORDINACION ZONAL 8-SALUD,26/3/2021,24.21,1,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,0.9,2.55,2.295,2.295,0.9,GUAYAQUIL,TPP
40350151,C0968594650001,COORDINACION ZONAL 8-SALUD,26/3/2021,24.21,2,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,11.1,1.61,17.871,17.871,11.1,GUAYAQUIL,TPP
40350151,C0968594650001,COORDINACION ZONAL 8-SALUD,26/3/2021,24.21,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,0.9,1.61,1.449,1.449,0.9,GUAYAQUIL,TPP
40350195,C0968594650001,COORDINACION ZONAL 8-SALUD,26/3/2021,12.8,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,7.1,1.61,11.431,11.431,7.1,GUAYAQUIL,TPP
40350393,C0968594650001,COORDINACION ZONAL 8-SALUD,27/3/2021,31.86,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,3.2,2.55,8.16,8.16,3.2,GUAYAQUIL,TPP
