No.Manifiesto,GrupoCliente,CodCliente,NomCliente,FechDocumento,DocTotal,NumLinea,ItemCode,Dscription,Cantidad,Precio,Subtotal,SubTotal09,Peso,Ciudad,TipoCliente
40340581,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,11/2/2021,6.32,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1,1.61,1.61,1.61,1,GUAYAQUIL,TPP
40340581,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,11/2/2021,6.32,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.5,1.61,4.025,4.025,2.5,GUAYAQUIL,TPP
40340583,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,11/2/2021,6.48,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.3,1.61,2.093,2.093,1.3,GUAYAQUIL,TPP
40340603,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,11/2/2021,2.71,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.5,1.61,2.415,2.415,1.5,GUAYAQUIL,TPP
40340583,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,11/2/2021,6.48,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.3,1.61,3.703,3.703,2.3,GUAYAQUIL,TPP
40340569,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,11/2/2021,62.31,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,18.3,1.61,29.463,29.463,18.3,GUAYAQUIL,TPP
40340569,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,11/2/2021,62.31,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,4.2,2.55,10.71,10.71,4.2,GUAYAQUIL,TPP
40340569,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,11/2/2021,62.31,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,9.6,1.61,15.456,15.456,9.6,GUAYAQUIL,TPP
40340975,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/2/2021,34.08,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,14.7,1.61,23.667,23.667,14.7,GUAYAQUIL,TPP
40340975,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/2/2021,34.08,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,4.2,1.61,6.762,6.762,4.2,GUAYAQUIL,TPP
40340976,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/2/2021,5.59,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.1,1.61,4.991,4.991,3.1,GUAYAQUIL,TPP
40340962,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/2/2021,48.17,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,12.6,1.61,20.286,20.286,12.6,GUAYAQUIL,TPP
40340962,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/2/2021,48.17,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,5.5,2.55,14.025,14.025,5.5,GUAYAQUIL,TPP
40340962,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/2/2021,48.17,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,5.4,1.61,8.694,8.694,5.4,GUAYAQUIL,TPP
40340957,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/2/2021,52.51,3,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2,1.61,3.22,3.22,2,GUAYAQUIL,TPP
40340957,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/2/2021,52.51,0,0201460003,Sangre sus derivados e insumos usados para procedimientos de análisis y administración,6.4,2.55,16.32,16.32,6.4,GUAYAQUIL,TPP
40340957,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/2/2021,52.51,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,15.4,1.61,24.794,24.794,15.4,GUAYAQUIL,TPP
40340957,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/2/2021,52.51,2,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1,2.55,2.55,2.55,1,GUAYAQUIL,TPP
40341229,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/2/2021,25.49,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,7.8,1.61,12.558,12.558,7.8,GUAYAQUIL,TPP
40341229,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/2/2021,25.49,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,4,2.55,10.2,10.2,4,GUAYAQUIL,TPP
40341230,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/2/2021,70.34,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,4.8,2.55,12.24,12.24,4.8,GUAYAQUIL,TPP
40341230,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/2/2021,70.34,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,3.8,1.61,6.118,6.118,3.8,GUAYAQUIL,TPP
40341230,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/2/2021,70.34,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,27.6,1.61,44.436,44.436,27.6,GUAYAQUIL,TPP
40341222,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/2/2021,0,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,129.8,0,0,0,129.8,GUAYAQUIL,TPP
40341222,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/2/2021,0,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,18.6,0,0,0,18.6,GUAYAQUIL,TPP
40341285,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,14/2/2021,11.33,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,4.7,1.61,7.567,7.567,4.7,GUAYAQUIL,TPP
40341285,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,14/2/2021,11.33,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1,2.55,2.55,2.55,1,GUAYAQUIL,TPP
40341286,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,14/2/2021,20.37,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,9.2,1.61,14.812,14.812,9.2,GUAYAQUIL,TPP
40341286,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,14/2/2021,20.37,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.1,1.61,3.381,3.381,2.1,GUAYAQUIL,TPP
40341332,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,15/2/2021,31.4,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,15.2,1.61,24.472,24.472,15.2,GUAYAQUIL,TPP
40341332,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,15/2/2021,31.4,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.4,2.55,3.57,3.57,1.4,GUAYAQUIL,TPP
40341333,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,15/2/2021,45.29,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,22.9,1.61,36.869,36.869,22.9,GUAYAQUIL,TPP
40341333,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,15/2/2021,45.29,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.4,2.55,3.57,3.57,1.4,GUAYAQUIL,TPP
40341423,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,16/2/2021,20.83,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,8.7,1.61,14.007,14.007,8.7,GUAYAQUIL,TPP
40341423,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,16/2/2021,20.83,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1,2.55,2.55,2.55,1,GUAYAQUIL,TPP
40341423,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,16/2/2021,20.83,2,0201460008,Fármacos caducados o fuera de especificaciones,0.8,2.55,2.04,2.04,0.8,GUAYAQUIL,TPP
40341422,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,16/2/2021,22.32,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.5,2.55,3.825,3.825,1.5,GUAYAQUIL,TPP
40341422,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,16/2/2021,22.32,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,10,1.61,16.1,16.1,10,GUAYAQUIL,TPP
40341559,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/2/2021,7.94,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.5,1.61,4.025,4.025,2.5,GUAYAQUIL,TPP
40341559,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/2/2021,7.94,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.9,1.61,3.059,3.059,1.9,GUAYAQUIL,TPP
40341546,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/2/2021,6.48,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.2,1.61,1.932,1.932,1.2,GUAYAQUIL,TPP
40341546,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/2/2021,6.48,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.4,1.61,3.864,3.864,2.4,GUAYAQUIL,TPP
40341561,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/2/2021,4.51,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.5,1.61,4.025,4.025,2.5,GUAYAQUIL,TPP
40341544,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/2/2021,3.07,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.7,1.61,2.737,2.737,1.7,GUAYAQUIL,TPP
40341528,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/2/2021,6.32,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.5,1.61,5.635,5.635,3.5,GUAYAQUIL,TPP
40341547,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/2/2021,18.94,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.9,1.61,6.279,6.279,3.9,GUAYAQUIL,TPP
40341547,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/2/2021,18.94,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.2,2.55,3.06,3.06,1.2,GUAYAQUIL,TPP
40341547,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/2/2021,18.94,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,4.7,1.61,7.567,7.567,4.7,GUAYAQUIL,TPP
40341545,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/2/2021,4.51,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.5,1.61,4.025,4.025,2.5,GUAYAQUIL,TPP
40341899,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,25.04,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,8.5,1.61,13.685,13.685,8.5,GUAYAQUIL,TPP
40341899,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,25.04,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,3.4,2.55,8.67,8.67,3.4,GUAYAQUIL,TPP
40341892,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,1.44,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,0.8,1.61,1.288,1.288,0.8,GUAYAQUIL,TPP
40341950,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,0.54,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,0.3,1.61,0.483,0.483,0.3,GUAYAQUIL,TPP
40341976,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,0,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,285.9,0,0,0,285.9,GUAYAQUIL,TPP
40341976,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,0,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,26.5,0,0,0,26.5,GUAYAQUIL,TPP
40341893,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,3.96,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.2,1.61,3.542,3.542,2.2,GUAYAQUIL,TPP
40341894,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,9.55,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.1,1.61,3.381,3.381,2.1,GUAYAQUIL,TPP
40341894,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,9.55,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,3.2,1.61,5.152,5.152,3.2,GUAYAQUIL,TPP
40341895,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,2.16,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.2,1.61,1.932,1.932,1.2,GUAYAQUIL,TPP
40341938,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,59.89,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,21.3,1.61,34.293,34.293,21.3,GUAYAQUIL,TPP
40341938,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,59.89,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2.2,2.55,5.61,5.61,2.2,GUAYAQUIL,TPP
40341938,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,59.89,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,5.1,1.61,8.211,8.211,5.1,GUAYAQUIL,TPP
40341938,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,59.89,3,0201460008,Fármacos caducados o fuera de especificaciones,2.1,2.55,5.355,5.355,2.1,GUAYAQUIL,TPP
40341957,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,5.59,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.1,1.61,4.991,4.991,3.1,GUAYAQUIL,TPP
40341891,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/2/2021,1.44,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,0.8,1.61,1.288,1.288,0.8,GUAYAQUIL,TPP
40342378,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/2/2021,6.85,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.8,1.61,6.118,6.118,3.8,GUAYAQUIL,TPP
40342377,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/2/2021,13.53,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,7.5,1.61,12.075,12.075,7.5,GUAYAQUIL,TPP
40342310,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/2/2021,28.35,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,5.6,1.61,9.016,9.016,5.6,GUAYAQUIL,TPP
40342310,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/2/2021,28.35,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,3.8,2.55,9.69,9.69,3.8,GUAYAQUIL,TPP
40342310,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/2/2021,28.35,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,4.1,1.61,6.601,6.601,4.1,GUAYAQUIL,TPP
40342369,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/2/2021,28.31,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,10.2,1.61,16.422,16.422,10.2,GUAYAQUIL,TPP
40342369,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/2/2021,28.31,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,5.5,1.61,8.855,8.855,5.5,GUAYAQUIL,TPP
40342577,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,20/2/2021,8.3,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,4.6,1.61,7.406,7.406,4.6,GUAYAQUIL,TPP
40342564,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,20/2/2021,0,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,15.2,0,0,0,15.2,GUAYAQUIL,TPP
40342564,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,20/2/2021,0,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,105.5,0,0,0,105.5,GUAYAQUIL,TPP
40342629,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,21/2/2021,50.01,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,20.6,1.61,33.166,33.166,20.6,GUAYAQUIL,TPP
40342629,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,21/2/2021,50.01,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,4.5,2.55,11.475,11.475,4.5,GUAYAQUIL,TPP
40342628,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,21/2/2021,10.57,9,0201460003,Sangre sus derivados e insumos usados para procedimientos de análisis y administración,3.7,2.55,9.435,9.435,3.7,GUAYAQUIL,TPP
40342732,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,22/2/2021,3.61,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2,1.61,3.22,3.22,2,GUAYAQUIL,TPP
40342747,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,22/2/2021,11.73,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,4.5,1.61,7.245,7.245,4.5,GUAYAQUIL,TPP
40342747,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,22/2/2021,11.73,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2,1.61,3.22,3.22,2,GUAYAQUIL,TPP
40342746,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,22/2/2021,5.05,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.8,1.61,4.508,4.508,2.8,GUAYAQUIL,TPP
40342731,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,22/2/2021,18.75,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,10.4,1.61,16.744,16.744,10.4,GUAYAQUIL,TPP
40342929,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,23/2/2021,11.61,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.3,1.61,3.703,3.703,2.3,GUAYAQUIL,TPP
40342929,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,23/2/2021,11.61,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.1,2.55,2.805,2.805,1.1,GUAYAQUIL,TPP
